Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max
Ellis Martin,ROWING,22-11-2023,5:37:51,2:01:28,9.93,154,4.9,17.2,12:14,3:29,1141,,,,,,,,,,,173,69,,,54
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),,,,,,,,,,,,,,,,
,0:05:23,139,3.6,16:54,,,,288.19,,,,,,,,,,,,,,,,,,
,0:05:24,140,2.7,22:29,,,,288.6,,,,,,,,,,,,,,,,,,
,0:05:25,140,1.8,32:39:00,,,,289.39,,,,,,,,,,,,,,,,,,
,0:05:26,138,1.8,33:07:00,,,,289.8,,,,,,,,,,,,,,,,,,
,0:05:27,138,1.6,36:52:00,,,,290.21,,,,,,,,,,,,,,,,,,
,0:05:28,138,1.3,46:32:00,,,,290.71,,,,,,,,,,,,,,,,,,
,0:05:29,139,1.6,36:26:00,,,,291.43,,,,,,,,,,,,,,,,,,
,0:05:30,139,2.4,25:25:00,,,,292.13,,,,,,,,,,,,,,,,,,
,0:05:31,140,1.9,31:04:00,,,,293.81,,,,,,,,,,,,,,,,,,
,0:05:32,140,1.6,37:37:00,,,,294.7,,,,,,,,,,,,,,,,,,
,0:05:33,142,1.2,49:59:00,,,,294.93,,,,,,,,,,,,,,,,,,
,0:05:34,144,1.9,30:57:00,,,,296.37,,,,,,,,,,,,,,,,,,
,0:05:35,146,2.4,25:08:00,,,,297.39,,,,,,,,,,,,,,,,,,
,0:05:36,148,3.6,16:29,,,,297.97,,,,,,,,,,,,,,,,,,
,0:05:37,150,2.9,20:37,,,,299.08,,,,,,,,,,,,,,,,,,
,0:05:38,152,2.8,21:43,,,,300.06,,,,,,,,,,,,,,,,,,
,0:05:39,154,2.5,24:06:00,,,,300.17,,,,,,,,,,,,,,,,,,
,0:05:40,156,1.7,36:09:00,,,,301.36,,,,,,,,,,,,,,,,,,
,0:05:41,158,1.1,54:14:00,,,,301.87,,,,,,,,,,,,,,,,,,
,0:05:42,160,0.7,81:20:00,,,,301.87,,,,,,,,,,,,,,,,,,
,0:05:43,161,0.5,122:00:00,,,,301.87,,,,,,,,,,,,,,,,,,
,0:05:44,163,0.3,182:59:00,,,,301.87,,,,,,,,,,,,,,,,,,
,0:05:45,165,0.2,274:28:00,,,,306.19,,,,,,,,,,,,,,,,,,
,0:05:46,166,0.1,411:48:00,,,,306.19,,,,,,,,,,,,,,,,,,
,0:05:47,167,0.1,0:00,,,,306.19,,,,,,,,,,,,,,,,,,
,0:05:48,167,0.1,475:49:00,,,,307.79,,,,,,,,,,,,,,,,,,
,0:05:49,167,0.2,276:38:00,,,,308.51,,,,,,,,,,,,,,,,,,
,0:05:50,166,0.6,105:58:00,,,,308.79,,,,,,,,,,,,,,,,,,
,0:05:51,166,1.5,39:12:00,,,,308.97,,,,,,,,,,,,,,,,,,
,0:05:52,165,1.8,32:55:00,,,,309.39,,,,,,,,,,,,,,,,,,
,0:05:53,165,1.3,46:39:00,,,,309.84,,,,,,,,,,,,,,,,,,
,0:05:54,164,1.8,33:32:00,,,,310.39,,,,,,,,,,,,,,,,,,
,0:05:55,165,1.7,35:52:00,,,,310.77,,,,,,,,,,,,,,,,,,
,0:05:56,166,1.3,44:40:00,,,,310.97,,,,,,,,,,,,,,,,,,
,0:05:57,166,1,58:10:00,,,,311.13,,,,,,,,,,,,,,,,,,
,0:05:58,168,0.9,68:52:00,,,,311.43,,,,,,,,,,,,,,,,,,
,0:05:59,168,0.7,85:46:00,,,,312.1,,,,,,,,,,,,,,,,,,
,0:06:00,169,0.5,118:04:00,,,,312.22,,,,,,,,,,,,,,,,,,
,0:06:01,169,0.4,166:12:00,,,,312.31,,,,,,,,,,,,,,,,,,
,0:06:02,169,0.3,224:23:00,,,,312.86,,,,,,,,,,,,,,,,,,
,0:06:03,169,0.3,230:36:00,,,,313.18,,,,,,,,,,,,,,,,,,
,0:06:04,169,0.2,312:30:00,,,,314.21,,,,,,,,,,,,,,,,,,
,0:06:05,169,0.1,408:43:00,,,,314.62,,,,,,,,,,,,,,,,,,
,0:06:06,169,0.3,233:39:00,,,,315.17,,,,,,,,,,,,,,,,,,
,0:06:07,169,0.5,132:10:00,,,,315.94,,,,,,,,,,,,,,,,,,
,0:06:08,169,0.6,92:29:00,,,,316.43,,,,,,,,,,,,,,,,,,
,0:06:09,170,1.3,46:27:00,,,,317.57,,,,,,,,,,,,,,,,,,
,0:06:10,170,1.3,45:13:00,,,,318.15,,,,,,,,,,,,,,,,,,
,0:06:11,171,1.5,39:20:00,,,,319.65,,,,,,,,,,,,,,,,,,
,0:06:12,170,1.7,34:49:00,,,,321.08,,,,,,,,,,,,,,,,,,
,0:06:13,169,2.5,24:08:00,,,,323.13,,,,,,,,,,,,,,,,,,
,0:06:14,166,2.9,20:51,,,,324.47,,,,,,,,,,,,,,,,,,
,0:06:15,165,2.8,21:46,,,,325.5,,,,,,,,,,,,,,,,,,
,0:06:16,161,2.8,21:16,,,,326.79,,,,,,,,,,,,,,,,,,
,0:06:17,159,3,20:12,,,,328.32,,,,,,,,,,,,,,,,,,
,0:06:18,158,3.4,17:50,,,,329.87,,,,,,,,,,,,,,,,,,
,0:06:19,158,3.7,16:25,,,,331.1,,,,,,,,,,,,,,,,,,
,0:06:20,158,3.8,15:40,,,,332.39,,,,,,,,,,,,,,,,,,
,0:06:21,157,3.9,15:28,,,,333.61,,,,,,,,,,,,,,,,,,
,0:06:22,156,4.2,14:25,,,,335.41,,,,,,,,,,,,,,,,,,
,0:06:23,156,4.6,12:59,,,,337.34,,,,,,,,,,,,,,,,,,
,0:06:24,157,4.8,12:24,,,,339.01,,,,,,,,,,,,,,,,,,
,0:06:25,157,5.1,11:42,,,,340.83,,,,,,,,,,,,,,,,,,
,0:06:26,156,5.3,11:25,,,,342.46,,,,,,,,,,,,,,,,,,
,0:06:27,156,5.1,11:43,,,,343.93,,,,,,,,,,,,,,,,,,
,0:06:28,155,4.9,12:09,,,,345.17,,,,,,,,,,,,,,,,,,
,0:06:29,154,5.3,11:16,,,,347.41,,,,,,,,,,,,,,,,,,
,0:06:30,154,5.2,11:27,,,,348.69,,,,,,,,,,,,,,,,,,
,0:06:31,154,4.8,12:29,,,,349.3,,,,,,,,,,,,,,,,,,
,0:06:32,154,4.8,12:25,,,,350.88,,,,,,,,,,,,,,,,,,
,0:06:33,155,5,12:04,,,,352.31,,,,,,,,,,,,,,,,,,
,0:06:34,157,4.9,12:22,,,,353.46,,,,,,,,,,,,,,,,,,
,0:06:35,158,3.9,15:26,,,,353.72,,,,,,,,,,,,,,,,,,
,0:06:36,159,2.6,23:09,,,,354.12,,,,,,,,,,,,,,,,,,
,0:06:37,159,1.7,34:44:00,,,,354.26,,,,,,,,,,,,,,,,,,
,0:06:38,159,1.2,48:15:00,,,,354.67,,,,,,,,,,,,,,,,,,
,0:06:39,157,1.3,46:39:00,,,,355.22,,,,,,,,,,,,,,,,,,
,0:06:40,156,1.6,36:58:00,,,,356,,,,,,,,,,,,,,,,,,
,0:06:41,156,2.1,28:16:00,,,,356.97,,,,,,,,,,,,,,,,,,
,0:06:42,156,2.4,24:36:00,,,,357.75,,,,,,,,,,,,,,,,,,
,0:06:43,155,2.7,22:07,,,,358.67,,,,,,,,,,,,,,,,,,
,0:06:44,154,2.9,20:28,,,,359.67,,,,,,,,,,,,,,,,,,
,0:06:45,153,3.1,19:27,,,,360.63,,,,,,,,,,,,,,,,,,
,0:06:46,151,3.2,18:37,,,,361.45,,,,,,,,,,,,,,,,,,
,0:06:47,150,3.3,18:25,,,,362.34,,,,,,,,,,,,,,,,,,
,0:06:48,149,3.3,18:24,,,,363.36,,,,,,,,,,,,,,,,,,
,0:06:49,147,2.7,21:55,,,,363.44,,,,,,,,,,,,,,,,,,
,0:06:50,147,2.1,28:47:00,,,,363.5,,,,,,,,,,,,,,,,,,
,0:06:51,147,1.4,43:11:00,,,,363.56,,,,,,,,,,,,,,,,,,
,0:06:52,147,1,60:13:00,,,,363.96,,,,,,,,,,,,,,,,,,
,0:06:53,147,0.7,90:20:00,,,,363.98,,,,,,,,,,,,,,,,,,
,0:06:54,146,0.4,135:30:00,,,,363.98,,,,,,,,,,,,,,,,,,
,0:06:55,146,0.3,203:15:00,,,,364.15,,,,,,,,,,,,,,,,,,
,0:06:56,145,0.2,304:53:00,,,,364.15,,,,,,,,,,,,,,,,,,
,0:06:57,145,0.4,171:26:00,,,,364.55,,,,,,,,,,,,,,,,,,
,0:06:58,142,0.3,175:45:00,,,,364.63,,,,,,,,,,,,,,,,,,
,0:06:59,142,0.4,143:26:00,,,,365.04,,,,,,,,,,,,,,,,,,
,0:07:00,142,0.3,215:12:00,,,,365.11,,,,,,,,,,,,,,,,,,
,0:07:01,141,0.2,322:45:00,,,,365.11,,,,,,,,,,,,,,,,,,
,0:07:02,140,0.1,484:16:00,,,,365.11,,,,,,,,,,,,,,,,,,
,0:07:03,139,0.1,0:00,,,,365.11,,,,,,,,,,,,,,,,,,
,0:07:04,136,0.1,480:23:00,,,,365.53,,,,,,,,,,,,,,,,,,
,0:07:05,127,1.3,47:14:00,,,,366.92,,,,,,,,,,,,,,,,,,
,0:07:06,127,2.2,27:16:00,,,,368.28,,,,,,,,,,,,,,,,,,
,0:07:07,119,2.8,21:25,,,,369.31,,,,,,,,,,,,,,,,,,
,0:07:08,123,2.8,21:06,,,,370.02,,,,,,,,,,,,,,,,,,
,0:07:09,126,2.5,23:34,,,,370.6,,,,,,,,,,,,,,,,,,
,0:07:10,131,2,30:33:00,,,,371.06,,,,,,,,,,,,,,,,,,
,0:07:11,133,2,30:46:00,,,,372.49,,,,,,,,,,,,,,,,,,
,0:07:12,135,2,29:35:00,,,,373.59,,,,,,,,,,,,,,,,,,
,0:07:13,138,2,29:39:00,,,,374.48,,,,,,,,,,,,,,,,,,
,0:07:14,139,1.8,34:15:00,,,,374.95,,,,,,,,,,,,,,,,,,
,0:07:15,140,1.9,32:13:00,,,,375.51,,,,,,,,,,,,,,,,,,
,0:07:16,141,1.8,33:23:00,,,,376.47,,,,,,,,,,,,,,,,,,
,0:07:17,142,1.8,34:04:00,,,,377.78,,,,,,,,,,,,,,,,,,
,0:07:18,142,1.7,34:46:00,,,,378.45,,,,,,,,,,,,,,,,,,
,0:07:19,142,2.2,27:35:00,,,,379.46,,,,,,,,,,,,,,,,,,
,0:07:20,142,1.8,34:15:00,,,,380.62,,,,,,,,,,,,,,,,,,
,0:07:21,141,1.9,30:47:00,,,,381.32,,,,,,,,,,,,,,,,,,
,0:07:22,139,1.6,37:05:00,,,,381.65,,,,,,,,,,,,,,,,,,
,0:07:23,138,1.2,51:24:00,,,,382.07,,,,,,,,,,,,,,,,,,
,0:07:24,138,0.9,70:11:00,,,,382.84,,,,,,,,,,,,,,,,,,
,0:07:25,139,0.6,98:58:00,,,,383.19,,,,,,,,,,,,,,,,,,
,0:07:26,140,0.6,102:10:00,,,,383.51,,,,,,,,,,,,,,,,,,
,0:07:27,142,0.6,94:28:00,,,,383.73,,,,,,,,,,,,,,,,,,
,0:07:28,144,0.5,119:10:00,,,,384.61,,,,,,,,,,,,,,,,,,
,0:07:29,146,0.4,156:00:00,,,,384.98,,,,,,,,,,,,,,,,,,
,0:07:30,148,0.3,195:07:00,,,,385.02,,,,,,,,,,,,,,,,,,
,0:07:31,152,0.4,149:51:00,,,,385.2,,,,,,,,,,,,,,,,,,
,0:07:32,155,1.1,56:21:00,,,,385.83,,,,,,,,,,,,,,,,,,
,0:07:33,158,1.5,40:19:00,,,,387.24,,,,,,,,,,,,,,,,,,
,0:07:34,160,1.8,34:06:00,,,,387.98,,,,,,,,,,,,,,,,,,
,0:07:35,161,1.3,45:57:00,,,,388.23,,,,,,,,,,,,,,,,,,
,0:07:36,162,0.9,65:14:00,,,,388.48,,,,,,,,,,,,,,,,,,
,0:07:37,163,0.9,65:38:00,,,,389.66,,,,,,,,,,,,,,,,,,
,0:07:38,161,0.6,98:26:00,,,,389.72,,,,,,,,,,,,,,,,,,
,0:07:39,160,0.4,147:40:00,,,,389.72,,,,,,,,,,,,,,,,,,
,0:07:40,157,0.4,161:28:00,,,,390.69,,,,,,,,,,,,,,,,,,
,0:07:41,156,0.3,227:06:00,,,,391.21,,,,,,,,,,,,,,,,,,
,0:07:42,154,0.2,304:53:00,,,,391.66,,,,,,,,,,,,,,,,,,
,0:07:43,152,0.3,208:07:00,,,,391.92,,,,,,,,,,,,,,,,,,
,0:07:44,152,0.3,177:37:00,,,,392.02,,,,,,,,,,,,,,,,,,
,0:07:45,152,0.2,266:26:00,,,,392.06,,,,,,,,,,,,,,,,,,
,0:07:46,152,0.2,399:44:00,,,,392.06,,,,,,,,,,,,,,,,,,
,0:07:47,154,0.2,322:35:00,,,,392.83,,,,,,,,,,,,,,,,,,
,0:07:48,155,0.1,483:52:00,,,,392.86,,,,,,,,,,,,,,,,,,
,0:07:49,156,0.1,0:00,,,,392.86,,,,,,,,,,,,,,,,,,
,0:07:50,156,0.1,0:00,,,,392.86,,,,,,,,,,,,,,,,,,
,0:07:51,152,0.2,371:45:00,,,,393.1,,,,,,,,,,,,,,,,,,
,0:07:52,149,0.2,318:59:00,,,,393.29,,,,,,,,,,,,,,,,,,
,0:07:53,146,0.2,253:10:00,,,,393.65,,,,,,,,,,,,,,,,,,
,0:07:54,142,0.2,379:45:00,,,,393.69,,,,,,,,,,,,,,,,,,
,0:07:55,140,0.1,569:48:00,,,,393.86,,,,,,,,,,,,,,,,,,
,0:07:56,138,0.1,0:00,,,,393.92,,,,,,,,,,,,,,,,,,
,0:07:57,136,0,0:00,,,,393.92,,,,,,,,,,,,,,,,,,
,0:07:58,136,0,0:00,,,,393.92,,,,,,,,,,,,,,,,,,
,0:07:59,136,0.1,0:00,,,,393.98,,,,,,,,,,,,,,,,,,
,0:08:00,136,0.1,437:57:00,,,,394.1,,,,,,,,,,,,,,,,,,
,0:08:01,136,0.1,453:31:00,,,,394.15,,,,,,,,,,,,,,,,,,
,0:08:02,136,0.2,309:17:00,,,,394.63,,,,,,,,,,,,,,,,,,
,0:08:03,136,0.2,290:50:00,,,,395.08,,,,,,,,,,,,,,,,,,
,0:08:04,136,0.1,436:22:00,,,,395.46,,,,,,,,,,,,,,,,,,
,0:08:05,136,0.1,449:26:00,,,,395.56,,,,,,,,,,,,,,,,,,
,0:08:06,136,0.3,218:16:00,,,,395.95,,,,,,,,,,,,,,,,,,
,0:08:07,136,1.1,54:18:00,,,,397.04,,,,,,,,,,,,,,,,,,
,0:08:08,140,1.3,44:59:00,,,,398.38,,,,,,,,,,,,,,,,,,
,0:08:09,141,2.3,26:31:00,,,,399.04,,,,,,,,,,,,,,,,,,
,0:08:10,141,1.5,39:47:00,,,,399.16,,,,,,,,,,,,,,,,,,
,0:08:11,140,1,59:41:00,,,,399.16,,,,,,,,,,,,,,,,,,
,0:08:12,137,0.7,89:31:00,,,,399.16,,,,,,,,,,,,,,,,,,
,0:08:13,135,1.3,47:03:00,,,,400.04,,,,,,,,,,,,,,,,,,
,0:08:14,134,1.3,44:48:00,,,,400.82,,,,,,,,,,,,,,,,,,
,0:08:15,134,1.3,46:00:00,,,,401.23,,,,,,,,,,,,,,,,,,
,0:08:16,134,0.9,69:00:00,,,,401.57,,,,,,,,,,,,,,,,,,
,0:08:17,135,0.6,103:30:00,,,,401.57,,,,,,,,,,,,,,,,,,
,0:08:18,134,0.4,155:14:00,,,,401.57,,,,,,,,,,,,,,,,,,
,0:08:19,133,0.3,232:50:00,,,,401.57,,,,,,,,,,,,,,,,,,
,0:08:20,132,0.2,349:15:00,,,,401.57,,,,,,,,,,,,,,,,,,
,0:08:21,132,0.1,524:01:00,,,,401.57,,,,,,,,,,,,,,,,,,
,0:08:22,133,0.1,0:00,,,,401.57,,,,,,,,,,,,,,,,,,
,0:08:23,132,0.1,0:00,,,,402.28,,,,,,,,,,,,,,,,,,
,0:08:24,130,0,0:00,,,,402.45,,,,,,,,,,,,,,,,,,
,0:08:25,128,0,0:00,,,,402.45,,,,,,,,,,,,,,,,,,
,0:08:26,126,0,0:00,,,,402.45,,,,,,,,,,,,,,,,,,
,0:08:27,126,0,0:00,,,,402.45,,,,,,,,,,,,,,,,,,
,0:08:28,126,0,0:00,,,,402.45,,,,,,,,,,,,,,,,,,
,0:08:29,128,0,0:00,,,,402.45,,,,,,,,,,,,,,,,,,
,0:08:30,129,0,0:00,,,,402.45,,,,,,,,,,,,,,,,,,
,0:08:31,129,0,0:00,,,,402.45,,,,,,,,,,,,,,,,,,
,0:08:32,137,0,0:00,,,,403.49,,,,,,,,,,,,,,,,,,
,0:08:33,139,0.3,228:40:00,,,,403.54,,,,,,,,,,,,,,,,,,
,0:08:34,140,0.2,343:03:00,,,,403.55,,,,,,,,,,,,,,,,,,
,0:08:35,141,0.1,514:35:00,,,,403.55,,,,,,,,,,,,,,,,,,
,0:08:36,141,0.4,155:17:00,,,,403.73,,,,,,,,,,,,,,,,,,
,0:08:37,139,0.3,232:55:00,,,,403.75,,,,,,,,,,,,,,,,,,
,0:08:38,138,0.2,349:15:00,,,,403.75,,,,,,,,,,,,,,,,,,
,0:08:39,125,0.1,524:01:00,,,,403.75,,,,,,,,,,,,,,,,,,
,0:08:40,108,2.1,29:02:00,,,,404.24,,,,,,,,,,,,,,,,,,
,0:08:41,98,3,19:41,,,,405.59,,,,,,,,,,,,,,,,,,
,0:08:42,97,3.3,18:14,,,,405.67,,,,,,,,,,,,,,,,,,
,0:08:43,99,2.3,25:35:00,,,,405.98,,,,,,,,,,,,,,,,,,
,0:08:44,103,2,29:25:00,,,,406.57,,,,,,,,,,,,,,,,,,
,0:08:45,105,2.1,28:39:00,,,,406.9,,,,,,,,,,,,,,,,,,
,0:08:46,106,1.5,41:03:00,,,,407.31,,,,,,,,,,,,,,,,,,
,0:08:47,121,1.9,31:36:00,,,,408.47,,,,,,,,,,,,,,,,,,
,0:08:48,127,2.2,27:39:00,,,,408.95,,,,,,,,,,,,,,,,,,
,0:08:49,129,1.9,31:17:00,,,,409.08,,,,,,,,,,,,,,,,,,
,0:08:50,132,1.4,43:09:00,,,,409.11,,,,,,,,,,,,,,,,,,
,0:08:51,132,1.1,56:26:00,,,,409.28,,,,,,,,,,,,,,,,,,
,0:08:52,133,1,60:13:00,,,,409.92,,,,,,,,,,,,,,,,,,
,0:08:53,134,0.8,71:24:00,,,,410.09,,,,,,,,,,,,,,,,,,
,0:08:54,134,0.7,91:04:00,,,,410.39,,,,,,,,,,,,,,,,,,
,0:08:55,134,0.7,83:55:00,,,,410.68,,,,,,,,,,,,,,,,,,
,0:08:56,132,0.5,120:25:00,,,,411.08,,,,,,,,,,,,,,,,,,
,0:08:57,129,0.8,71:27:00,,,,411.63,,,,,,,,,,,,,,,,,,
,0:08:58,125,1,58:39:00,,,,411.69,,,,,,,,,,,,,,,,,,
,0:08:59,120,0.8,72:13:00,,,,411.88,,,,,,,,,,,,,,,,,,
,0:09:00,118,0.6,94:00:00,,,,411.94,,,,,,,,,,,,,,,,,,
,0:09:01,119,1.1,56:23:00,,,,412.46,,,,,,,,,,,,,,,,,,
,0:09:02,122,0.8,70:57:00,,,,412.68,,,,,,,,,,,,,,,,,,
,0:09:03,125,0.8,73:38:00,,,,413.34,,,,,,,,,,,,,,,,,,
,0:09:04,128,0.7,91:24:00,,,,413.71,,,,,,,,,,,,,,,,,,
,0:09:05,130,0.5,126:21:00,,,,414.09,,,,,,,,,,,,,,,,,,
,0:09:06,131,1.4,44:04:00,,,,415.01,,,,,,,,,,,,,,,,,,
,0:09:07,131,1.7,35:21:00,,,,415.29,,,,,,,,,,,,,,,,,,
,0:09:08,130,1.9,30:56:00,,,,415.58,,,,,,,,,,,,,,,,,,
,0:09:09,130,1.8,33:56:00,,,,415.68,,,,,,,,,,,,,,,,,,
,0:09:10,130,1.2,50:13:00,,,,416,,,,,,,,,,,,,,,,,,
,0:09:11,131,1,59:18:00,,,,416.41,,,,,,,,,,,,,,,,,,
,0:09:12,132,0.8,75:00:00,,,,416.88,,,,,,,,,,,,,,,,,,
,0:09:13,134,0.6,101:39:00,,,,417.13,,,,,,,,,,,,,,,,,,
,0:09:14,135,1.5,38:43:00,,,,419.02,,,,,,,,,,,,,,,,,,
,0:09:15,137,2.1,28:13:00,,,,420.52,,,,,,,,,,,,,,,,,,
,0:09:16,137,3.3,18:16,,,,420.84,,,,,,,,,,,,,,,,,,
,0:09:17,138,4.3,13:54,,,,421.82,,,,,,,,,,,,,,,,,,
,0:09:18,138,5.3,11:16,,,,422.29,,,,,,,,,,,,,,,,,,
,0:09:19,139,5.2,11:31,,,,423.02,,,,,,,,,,,,,,,,,,
,0:09:20,139,4.9,12:16,,,,423.18,,,,,,,,,,,,,,,,,,
,0:09:21,139,4.3,14:00,,,,423.58,,,,,,,,,,,,,,,,,,
,0:09:22,138,3.2,19:01,,,,424.17,,,,,,,,,,,,,,,,,,
,0:09:23,138,2.3,26:05:00,,,,424.41,,,,,,,,,,,,,,,,,,
,0:09:24,139,1.6,36:37:00,,,,424.79,,,,,,,,,,,,,,,,,,
,0:09:25,140,1.5,41:06:00,,,,424.94,,,,,,,,,,,,,,,,,,
,0:09:26,141,1,61:40:00,,,,425.18,,,,,,,,,,,,,,,,,,
,0:09:27,142,0.6,92:30:00,,,,425.18,,,,,,,,,,,,,,,,,,
,0:09:28,142,0.5,125:28:00,,,,426.22,,,,,,,,,,,,,,,,,,
,0:09:29,141,0.6,93:22:00,,,,426.55,,,,,,,,,,,,,,,,,,
,0:09:30,139,0.4,140:03:00,,,,426.95,,,,,,,,,,,,,,,,,,
,0:09:31,137,0.9,67:52:00,,,,427.93,,,,,,,,,,,,,,,,,,
,0:09:32,133,1.6,37:21:00,,,,429.16,,,,,,,,,,,,,,,,,,
,0:09:33,131,2,29:22:00,,,,430.6,,,,,,,,,,,,,,,,,,
,0:09:34,129,1.5,41:20:00,,,,431.37,,,,,,,,,,,,,,,,,,
,0:09:35,127,1,61:59:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:36,125,0.6,93:00:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:37,125,0.4,139:28:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:38,125,0.3,209:12:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:39,127,0.2,313:48:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:40,128,0.1,470:35:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:41,128,0.1,0:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:42,127,0.1,0:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:43,126,0,0:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:44,126,0,0:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:45,123,0,0:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:46,120,0,0:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:47,116,0,0:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:48,114,0,0:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:49,113,0,0:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:50,114,0,0:00,,,,431.51,,,,,,,,,,,,,,,,,,
,0:09:51,117,0,0:00,,,,436.29,,,,,,,,,,,,,,,,,,
,0:09:52,118,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:09:53,119,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:09:54,119,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:09:55,115,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:09:56,115,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:09:57,97,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:09:58,97,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:09:59,99,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:10:00,102,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:10:01,106,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:10:02,108,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:10:03,108,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:10:04,108,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:10:05,102,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:10:06,97,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:10:07,97,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:10:08,99,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:10:09,103,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:10:10,105,0,0:00,,,,436.62,,,,,,,,,,,,,,,,,,
,0:10:11,106,0,0:00,,,,441.1,,,,,,,,,,,,,,,,,,
,0:10:12,106,0,0:00,,,,441.14,,,,,,,,,,,,,,,,,,
,0:10:13,110,0,0:00,,,,441.14,,,,,,,,,,,,,,,,,,
,0:10:14,111,0,0:00,,,,441.14,,,,,,,,,,,,,,,,,,
,0:10:15,111,0,0:00,,,,441.14,,,,,,,,,,,,,,,,,,
,0:10:16,111,0,0:00,,,,441.14,,,,,,,,,,,,,,,,,,
,0:10:17,110,0,0:00,,,,441.14,,,,,,,,,,,,,,,,,,
,0:10:18,103,0,0:00,,,,441.14,,,,,,,,,,,,,,,,,,
,0:10:19,101,0,0:00,,,,441.14,,,,,,,,,,,,,,,,,,
,0:10:20,101,0,0:00,,,,441.14,,,,,,,,,,,,,,,,,,
,0:10:21,103,0,0:00,,,,441.14,,,,,,,,,,,,,,,,,,
,0:10:22,106,0.1,481:32:00,,,,441.79,,,,,,,,,,,,,,,,,,
,0:10:23,111,0.1,440:32:00,,,,442,,,,,,,,,,,,,,,,,,
,0:10:24,115,0.1,493:25:00,,,,442.26,,,,,,,,,,,,,,,,,,
,0:10:25,119,0.1,0:00,,,,442.27,,,,,,,,,,,,,,,,,,
,0:10:26,122,0.1,0:00,,,,442.27,,,,,,,,,,,,,,,,,,
,0:10:27,123,0,0:00,,,,442.76,,,,,,,,,,,,,,,,,,
,0:10:28,123,0,0:00,,,,442.76,,,,,,,,,,,,,,,,,,
,0:10:29,122,0,0:00,,,,442.76,,,,,,,,,,,,,,,,,,
,0:10:30,121,0,0:00,,,,442.76,,,,,,,,,,,,,,,,,,
,0:10:31,116,0,0:00,,,,442.76,,,,,,,,,,,,,,,,,,
,0:10:32,110,0,0:00,,,,442.76,,,,,,,,,,,,,,,,,,
,0:10:33,108,0.1,0:00,,,,443.21,,,,,,,,,,,,,,,,,,
,0:10:34,107,0.3,219:13:00,,,,443.93,,,,,,,,,,,,,,,,,,
,0:10:35,110,0.2,256:18:00,,,,444.1,,,,,,,,,,,,,,,,,,
,0:10:36,114,0.4,149:11:00,,,,444.38,,,,,,,,,,,,,,,,,,
,0:10:37,119,0.8,75:31:00,,,,444.92,,,,,,,,,,,,,,,,,,
,0:10:38,123,1.1,56:44:00,,,,445.41,,,,,,,,,,,,,,,,,,
,0:10:39,126,0.8,74:44:00,,,,446.03,,,,,,,,,,,,,,,,,,
,0:10:40,127,0.6,92:49:00,,,,446.46,,,,,,,,,,,,,,,,,,
,0:10:41,126,0.8,74:11:00,,,,448.1,,,,,,,,,,,,,,,,,,
